,id,title,first_artist,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,speechiness,duration_ms,time_signature,valence,num_bars,num_sections,num_segments
118,3vxNtjIlwUB5A525DGfs2Q,Always Let Me Go,Nine Sparks Riots,"['Nine Sparks Riots', 'Noé Berne']",0.555,0.399,2,-12.219,1,0.771,0.849,0.114,0.331,94.042,0.108,280463,4,0.331,111,10,1165
119,2QdcIeRxcBbTQk3B6fng25,V Neck Sweater,The Greyboy Allstars,['The Greyboy Allstars'],0.676,0.753,10,-8.41,0,0.0216,0.341,0.103,0.895,82.876,0.11,155280,4,0.895,52,7,636
120,10LzsI1oHVeNpplXBE1RY7,Sunray Junonia,Telemakus,"['Telemakus', 'Kosie', 'Chino Corvalán', 'Paul Grant', 'Tamuz']",0.662,0.508,2,-11.516,1,0.322,0.837,0.237,0.343,95.074,0.0685,300000,4,0.343,120,14,1304
121,0n8sBhOtUb6pDFKjpxfakj,Miles Runs the Voodoo Down,Miles Davis,['Miles Davis'],0.527,0.522,10,-9.922,1,0.259,0.396,0.0959,0.605,118.811,0.0336,841333,4,0.605,416,35,3059
122,3rzenzs3lpi1XljKsZQ2Bl,Humpty Dumpty - 2006 Remastered Version,Marc Moulin,['Marc Moulin'],0.663,0.53,10,-9.199,0,0.613,0.906,0.109,0.631,103.779,0.0275,152400,4,0.631,64,9,597
123,1ZQshyFcprLYBBjPixICfi,Tidal Wave,Ronnie Laws,['Ronnie Laws'],0.359,0.667,10,-12.597,1,0.0654,0.00000135,0.0979,0.5,95.822,0.0312,252027,4,0.5,98,10,852
124,3Vghp0Dk0HDGKs54OM2Sfe,Keep It Sexy,Otis McDonald,['Otis McDonald'],0.614,0.992,8,-2.852,1,0.104,0.582,0.19,0.718,100.003,0.0798,279300,4,0.718,114,7,1291
125,7HVLRiHEzNYuNlbKYy3JVq,Cucumber Slumber,Weather Report,['Weather Report'],0.625,0.693,8,-11.52,0,0.464,0.0829,0.198,0.941,95.367,0.0348,500867,4,0.941,199,18,2176
126,1TfrVFnOTvA30x5BKxEA6O,Popping,Stu Gardner,['Stu Gardner'],0.45,0.76,9,-11.998,0,0.000839,0.422,0.271,0.651,147.734,0.0316,218661,4,0.651,131,9,863
127,5EiIfRn8uIdWvQgN1v9Qxy,The Drift,Robby Krieger,['Robby Krieger'],0.532,0.584,9,-8.723,0,0.59,0.622,0.148,0.651,97.557,0.0345,335587,4,0.651,133,12,1107
128,60Rz7gneyvKj2yevlgVMbt,On The Avenue,Ronnie Foster,['Ronnie Foster'],0.587,0.667,11,-11.156,0,0.336,0.83,0.101,0.534,98.725,0.0481,374520,4,0.534,152,10,1595
129,3o5ybQryQMrAG4NcT9UYth,Rumble in the Jungle,Christian McBride,['Christian McBride'],0.666,0.765,3,-6.897,0,0.202,0.000334,0.271,0.728,117.171,0.228,359797,4,0.728,175,14,1413
130,4gZQtkTRTa1iYd58pBDTOw,Rush Hour,Phoenician Blinds,['Phoenician Blinds'],0.497,0.731,9,-7.446,0,0.461,0.644,0.121,0.566,118.192,0.0416,252094,4,0.566,112,9,1069
131,0bLLEb8lkYeyK7gqiilVy4,Dumb People,Jackson Mathod,"['Jackson Mathod', 'David Mrakpor', 'Harry Pope']",0.817,0.385,1,-9.317,1,0.242,0.898,0.14,0.411,100.058,0.141,176000,4,0.411,70,10,602
132,5pIjTEPxQx4JJc14CkVlgf,Dark Side Riddim,Ezra Collective,['Ezra Collective'],0.733,0.647,10,-8.156,0,0.000603,0.856,0.126,0.664,117.016,0.0591,314811,4,0.664,151,14,1431
133,4AARZ2vuYpBYO9fCVJaBnp,Where's the Music,"Medeski, Martin & Wood","['Medeski, Martin & Wood']",0.623,0.712,7,-9.374,1,0.216,0.796,0.439,0.469,106.847,0.112,194227,4,0.469,86,7,824
134,2LyjDg604LyRHjPpiymW7Z,The Kumquat Kids,Eddie Henderson,['Eddie Henderson'],0.651,0.752,9,-8.017,0,0.253,0.0708,0.0422,0.887,92.979,0.0802,270973,4,0.887,104,8,1127
135,4uMmOXFsZ1YJSTqTNifMhF,Tell Me What To Do,"Johnny ""Hammond"" Smith","['Johnny ""Hammond"" Smith']",0.674,0.565,2,-14.085,1,0.266,0.0238,0.0796,0.835,105.086,0.0365,319693,4,0.835,142,10,1381
136,7iSSsyuZwrBrw9f3hernoc,Cloudburst,Frank Strazzeri,"['Frank Strazzeri', 'Bobby Shew', 'Sam Most', 'Harvey Newmark', 'Steve Strazzeri', 'Don Alias']",0.525,0.54,7,-14.233,0,0.391,0.823,0.126,0.447,118.792,0.085,594133,4,0.447,297,17,2739
137,0s0Q7oINSH48ZbLcEL7NrC,One More Time,Kamaal Williams,"['Kamaal Williams', 'Henry Wu']",0.563,0.64,1,-8.946,1,0.024,0.0454,0.323,0.819,151.703,0.0648,190000,4,0.819,119,13,873
138,5frRUnhEY8Pd5KGz5hRvTE,"Grease of the East(bay) [feat. Eric Krasno, Daniel Casares & Adam Theis]",Otis McDonald,"['Otis McDonald', 'Eric Krasno', 'Daniel Casares', 'Adam Theis']",0.693,0.836,2,-10.838,1,0.041,0.718,0.0293,0.916,99.959,0.0493,289350,4,0.916,119,12,1321
139,6ipO2COc25UhJu9tKCkNsd,Red Baron,Billy Cobham,['Billy Cobham'],0.609,0.396,7,-13.846,1,0.0184,0.849,0.0721,0.355,84.398,0.044,396667,4,0.355,140,13,1556
140,0fe8ABoiVGgW0OUxzJWmNb,Coming to You Live,Charles Earland,['Charles Earland'],0.679,0.841,10,-8.455,0,0.102,0.0246,0.413,0.96,114.593,0.0507,375027,4,0.96,179,14,1972
141,6aP8aMehThSiaLJozzGeUh,Harlem River Drive,Bobbi Humphrey,['Bobbi Humphrey'],0.421,0.693,5,-11.425,0,0.0933,0.0000161,0.0903,0.858,99.973,0.0337,470640,4,0.858,195,18,2202
142,4cr8FyfxkPatU8ca7cCzmN,The Message Continues,Nubya Garcia,['Nubya Garcia'],0.429,0.585,1,-10.327,1,0.195,0.74,0.0817,0.337,117.322,0.0457,404773,4,0.337,210,22,1526
143,5jzdsyf6pIIQHdBGFZ3eFQ,Kaleidoscopic Universe,Mausiki Scales,['Mausiki Scales'],0.648,0.916,0,-9.005,1,0.0443,0.151,0.151,0.719,119.932,0.038,279719,4,0.719,138,11,1307
144,3wVUiPGvtz01ThUNS97wMj,Alchemy,Lincoln Adler,"['Lincoln Adler', 'Erik Jekabson', 'Mike Blankenship', 'Scott Thompson', 'Aaron Green']",0.684,0.749,5,-6.463,0,0.0415,0.826,0.272,0.656,90.143,0.0654,244391,4,0.656,90,12,916
145,60ioXDAEsoc3VoW1KNyz9H,So This Is Love?,George Benson,['George Benson'],0.615,0.769,9,-9.999,0,0.619,0.803,0.343,0.899,101.663,0.0311,424040,4,0.899,177,18,1953
146,7E7sV1Be7FORUE1ggKZJAg,"London Town - 12"" Version / 2006 Remaster",Light Of The World,['Light Of The World'],0.713,0.513,7,-11.633,0,0.509,0.0618,0.102,0.713,101.809,0.0677,271867,4,0.713,115,14,1152
147,0u40DR3lPUDNCxtfDzNs3Q,Harlem Buck Dance Strut,Les McCann,['Les McCann'],0.675,0.492,0,-14.223,1,0.317,0.0579,0.545,0.632,96.794,0.0403,355267,4,0.632,146,18,1454
148,0g941Kqd2InTMBbJO4eFlf,Wind Parade,Jordan Rakei,['Jordan Rakei'],0.653,0.573,5,-10.629,0,0.344,0.297,0.0783,0.711,96.01,0.0352,288640,4,0.711,114,13,1161
149,077KnQCjOyA2qCDcECZ72T,Desert Rain,Doug Carn,"['Doug Carn', 'Ali Shaheed Muhammad', 'Adrian Younge']",0.381,0.825,2,-8.976,1,0.0753,0.425,0.088,0.536,164.612,0.0709,227213,4,0.536,153,10,905
150,63dv2zKXPamiHHOKQBOzbU,Cineramascope (featuring Trombone Shorty and Corey Henry),Galactic,['Galactic'],0.68,0.904,3,-5.892,1,0.00506,0.849,0.212,0.837,113.042,0.0302,194747,4,0.837,90,8,915
151,1YCTwUfFcNVMQhzippLhjJ,Point Of Junction,Pop Workshop,['Pop Workshop'],0.429,0.862,1,-6.987,1,0.117,0.00397,0.239,0.475,112.49,0.0873,443127,4,0.475,220,21,1804
152,1VUnI5Inw1b7ZyVw5jnkaq,Free Angela (Thoughts… And All I've Got To Say),Bayete,['Bayete'],0.434,0.381,10,-12.523,1,0.458,0.00423,0.133,0.456,86.237,0.0484,317646,4,0.456,134,10,1102
153,0xCGbO3PTLLivhIkt47d0q,Chank,John Scofield,['John Scofield'],0.673,0.596,9,-11.3,0,0.263,0.836,0.0768,0.797,120.106,0.0439,406960,4,0.797,201,19,1864
154,1IjEo2Er7st6ML2DaOQxYU,Lions Walk,Doug Carn,"['Doug Carn', 'Ali Shaheed Muhammad', 'Adrian Younge']",0.345,0.959,1,-5.232,1,0.00199,0.735,0.0986,0.79,111.161,0.0815,259587,4,0.79,117,15,1184
155,38xcUjiTP1ivfb7ObwjyGA,Watermelon Man - Remastered,Herbie Hancock,['Herbie Hancock'],0.612,0.526,0,-8.558,0,0.727,0.0331,0.183,0.594,129.341,0.0272,429267,4,0.594,229,23,1526
156,10kVwPSRjUYja0EtdqmXHe,Dig Dis - Remastered 1999/Rudy Van Gelder Edition,Hank Mobley,['Hank Mobley'],0.599,0.444,5,-8.648,0,0.82,0.000474,0.122,0.508,142.81,0.044,369387,4,0.508,217,18,1290
157,4Vkk3iD1VrENHJEACNddvt,Moanin',Art Blakey,['Art Blakey'],0.612,0.493,5,-8.589,0,0.804,0.266,0.202,0.484,126.358,0.0467,570720,4,0.484,303,31,1966
158,4f0D7T8yswXUJ62AKLoMtS,One For Daddy-O - Remastered,Cannonball Adderley,['Cannonball Adderley'],0.616,0.434,5,-7.257,0,0.581,0,0.131,0.404,108.467,0.031,505453,4,0.404,227,29,1665
159,3DeSfcOZOa7DUhLB4LVrpd,The Sidewinder,ARTEMIS,['ARTEMIS'],0.678,0.372,10,-12.272,0,0.576,0.209,0.0957,0.716,99.162,0.0254,305286,4,0.716,122,17,999
160,1CDBaGlisZlOJzvx88lL8A,Song For My Father,Horace Silver,['Horace Silver'],0.742,0.671,5,-8.142,0,0.794,0.00441,0.122,0.591,127.359,0.0407,438280,4,0.591,229,18,1513
161,4qRyiKJFPLlaEma8BDaVML,Book Of Slim,Gene Harris & The Three Sounds,['Gene Harris & The Three Sounds'],0.679,0.513,2,-9.073,0,0.428,0.00152,0.165,0.762,91.392,0.0312,203160,4,0.762,76,13,720
162,69xdPh6CEOpwcP4ZpReWmH,Shine It,"Medeski, Martin & Wood","['Medeski, Martin & Wood']",0.623,0.66,10,-9.175,0,0.484,0.918,0.0631,0.562,110.221,0.0376,299067,4,0.562,134,12,1513
163,1f2hIPiAT870zgTAr7o1Jp,Let 'Em Roll,Big John Patton,['Big John Patton'],0.533,0.562,0,-11.016,1,0.664,0.00695,0.0804,0.724,68.344,0.0306,408267,4,0.724,116,16,1555
164,3Ts86IeFVXxVwpyAi8PTri,Bright Eyes - Live,Dr. Lonnie Smith,['Dr. Lonnie Smith'],0.411,0.465,5,-9.76,0,0.725,0.528,0.945,0.59,66.151,0.126,445067,4,0.59,141,17,1769
165,18A1V1vsy5YgHFqb4galTw,Chitlins Con Carne,Kenny Burrell,['Kenny Burrell'],0.803,0.335,8,-13.331,1,0.579,0.0128,0.0849,0.786,132.682,0.0451,330440,4,0.786,179,17,1293
166,6qqK0oeBRapZn8f9hJJENw,Blue Bossa - Remastered,Joe Henderson,['Joe Henderson'],0.531,0.366,5,-11.697,0,0.911,0.88,0.0916,0.785,81.867,0.0496,482440,4,0.785,215,19,2080
167,6AFJ6v57ZevcNCR2mJHDKf,Grace And Mercy,Immanuel Wilkins,['Immanuel Wilkins'],0.358,0.495,7,-10.966,1,0.724,0.46,0.0933,0.275,97.648,0.0297,409867,4,0.275,170,20,1341
168,4qRJ7ZJyfzchEd2fjle7Bz,Search For Peace,McCoy Tyner,['McCoy Tyner'],0.456,0.222,0,-16.879,1,0.938,0.806,0.24,0.15,112.725,0.0354,392000,4,0.15,179,20,1205
169,51pE38tcmotzrDe6DZ8JDm,Second Light,Blue Note All-Stars,['Blue Note All-Stars'],0.625,0.472,7,-13.095,0,0.176,0.827,0.131,0.379,91.521,0.0445,340227,4,0.379,128,16,1368
170,5IKKbHUHrwTAABFfsNyurq,Footprints,Ezra Collective,['Ezra Collective'],0.575,0.483,5,-9.651,0,0.105,0.863,0.136,0.812,100.413,0.0676,380747,4,0.812,159,12,1626
171,0sCeNwt8xRCMR4NhKpMyBe,Cantaloupe Island - Remastered,Herbie Hancock,['Herbie Hancock'],0.515,0.583,0,-8.182,0,0.749,0.000294,0.123,0.414,116.11,0.0284,333947,4,0.414,159,14,1121
172,6ZgaUtMlUzUf7SqbUUnfbu,Blue Train - Remastered 2003,John Coltrane,['John Coltrane'],0.506,0.493,8,-7.759,1,0.798,0.00355,0.307,0.584,134.77,0.0427,644013,4,0.584,349,27,2384
173,6KawDsALZTY6FA8CE1NLZK,I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,Lee Morgan,['Lee Morgan'],0.376,0.278,0,-8.597,0,0.912,0.886,0.0728,0.199,62.055,0.0416,429040,4,0.199,131,15,1418
174,1wl5b2lw3YagQtZiYZbQWP,'Round Midnight,Thelonious Monk,['Thelonious Monk'],0.542,0.32,8,-9.975,1,0.907,0.649,0.0609,0.206,116.648,0.0387,193840,4,0.206,90,9,602
175,7mwfuAhF0DclPHLhKEyYdl,A Night In Tunisia - Rudy Van Gelder Edition / Remastered 1998,Bud Powell,['Bud Powell'],0.538,0.52,7,-10.127,0,0.715,0.0175,0.0676,0.764,83.816,0.0408,256800,4,0.764,89,10,1012
176,13Y8guAjsfss2WPIINuoYd,Favela - Remastered,Ike Quebec,['Ike Quebec'],0.605,0.128,0,-18.793,0,0.931,0.601,0.127,0.796,148.197,0.109,240267,4,0.796,148,11,1050
177,1mdi0ijsIOSiSH4w1ZeD43,Senor Blues - Alternate 45 Take/Rudy Van Gelder Edition/2000 Digital Remaster/24-Bit Mastering,Horace Silver Quintet,['Horace Silver Quintet'],0.516,0.374,10,-10.388,0,0.915,0.803,0.111,0.769,145.449,0.0341,398027,5,0.769,244,19,1614
178,7lOwjT4RAvA8DQAnt0uIUH,Queen Of The South,Ron Miles,['Ron Miles'],0.628,0.321,6,-11.581,1,0.875,0.923,0.0995,0.377,83.315,0.0345,260267,4,0.377,87,12,822
179,0qxiaagtTvTeNvzxHHc441,Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,Wayne Shorter,['Wayne Shorter'],0.46,0.633,5,-7.153,0,0.613,0,0.274,0.515,106.331,0.0404,503787,3,0.515,331,26,1691
180,6LUVIXTaZSuOcQchjxoL5d,Requiem - Live,Charles Lloyd,['Charles Lloyd'],0.465,0.272,7,-16.583,0,0.909,0.534,0.698,0.269,105.922,0.0431,692610,4,0.269,286,21,2514
181,3t1BmFyLuSIbbRrpnmd2Yc,Sky And Sea (Blue In Green),Cassandra Wilson,['Cassandra Wilson'],0.512,0.273,9,-16.022,0,0.869,0.129,0.109,0.204,100.819,0.037,324333,3,0.204,177,14,1076
182,2ZloT7eCvBWrfqCCPQlgnh,Holding On,Gregory Porter,['Gregory Porter'],0.693,0.374,10,-9.256,1,0.735,0.0000367,0.053,0.502,97.956,0.118,301961,4,0.502,122,13,1161
183,0Xfq6BeOHdzf16gk9y8a1P,Cristo Redentor - Remastered,Donald Byrd,['Donald Byrd'],0.26,0.203,7,-12.231,0,0.99,0.944,0.134,0.064,173.503,0.0353,343280,3,0.064,283,18,1095
184,4askDmHBmHLiKnd96n13FZ,Gato's Gift,Joel Ross,['Joel Ross'],0.451,0.368,7,-11.248,1,0.963,0.889,0.082,0.228,115.975,0.0403,368387,3,0.228,233,11,1189
185,1H6HqwUyRWW55IzH3k1ewz,Little B's Poem - Remastered 1994,Bobby Hutcherson,['Bobby Hutcherson'],0.459,0.218,10,-17.08,0,0.93,0.0447,0.0947,0.352,142.838,0.0451,311107,3,0.352,227,16,1190
186,4ZAcQgIlpV5z7k7evEF0MJ,The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,Larry Young,['Larry Young'],0.406,0.746,10,-7.838,1,0.403,0.0816,0.305,0.59,93.056,0.0524,441427,4,0.59,191,19,1837
187,6jBlCAZroSB2ZSKXE08LXL,Spinning Wheel - Remastered,Dr. Lonnie Smith,['Dr. Lonnie Smith'],0.513,0.62,5,-10.926,0,0.0989,0.886,0.133,0.501,96.974,0.0469,457133,4,0.501,205,17,1922
188,40XIh4aEp1Ts5F4XEQM2lj,Mystic Brew,Ronnie Foster,['Ronnie Foster'],0.6,0.34,1,-15.907,1,0.719,0.864,0.141,0.57,114.319,0.0285,254267,4,0.57,117,10,954
189,5bx0tMIUHBVBtfcZjo2iab,Slim's Return,Madlib,['Madlib'],0.504,0.671,7,-7.281,1,0.0392,0.0669,0.303,0.495,91.663,0.243,236307,4,0.495,90,11,967
190,7e0j6jReCfN5KJkDNLHyHQ,Afro Blue,Robert Glasper,"['Robert Glasper', 'Erykah Badu']",0.775,0.571,8,-8.097,1,0.0291,0.0882,0.0941,0.379,97.491,0.0342,307627,4,0.379,125,10,1177
191,6aP8aMehThSiaLJozzGeUh,Harlem River Drive,Bobbi Humphrey,['Bobbi Humphrey'],0.421,0.693,5,-11.425,0,0.0933,0.0000161,0.0903,0.858,99.973,0.0337,470640,4,0.858,195,18,2202
192,6ydWUkitVqMOvXWuZl9CDm,"Down Here On The Ground - Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000",Grant Green,['Grant Green'],0.602,0.455,7,-15.298,1,0.787,0.793,0.0679,0.754,92.037,0.0392,408467,4,0.754,155,15,1582
193,3BrqCE3i8mh1tUil36Kg8G,Hot Rod,Reuben Wilson,['Reuben Wilson'],0.752,0.711,0,-10.765,0,0.422,0.76,0.0745,0.829,89.624,0.0618,387027,4,0.829,142,17,1650
194,2J8zEC95MQuuQSSzdVXJg5,March On Selma - Remastered,Blue Mitchell,['Blue Mitchell'],0.483,0.45,5,-9.47,0,0.482,0,0.28,0.664,149.605,0.0383,376333,4,0.664,227,21,1243
195,69k61OD5QalC2EcDgzjA8f,Backstage Sally - Remastered 2003/Rudy Van Gelder Edition,Art Blakey & The Jazz Messengers,['Art Blakey & The Jazz Messengers'],0.546,0.428,10,-11.224,0,0.623,0.000856,0.31,0.558,119.845,0.0402,358440,4,0.558,175,16,1370
196,57B6gMEI1E4E3kKLKvfX3U,Yams,Jackie McLean,"['Jackie McLean', 'Herbie Hancock']",0.571,0.293,0,-11.914,0,0.828,0.179,0.112,0.23,82.745,0.0385,480000,4,0.23,162,17,1351
197,7CnOzCWGrTINcDExG6u99y,Cool Struttin',Sonny Clark,['Sonny Clark'],0.58,0.48,7,-7.682,0,0.837,0.00432,0.171,0.48,108.892,0.0339,563613,4,0.48,254,23,1997
198,1dZHIbmuBDAwXfQOM4dyM3,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan,['Lee Morgan'],0.473,0.67,8,-7.756,1,0.446,0.00000315,0.0957,0.808,152.484,0.0353,625293,4,0.808,402,32,2320
199,3ASbn4OVbcg1tnSjmdyREe,Broad Way Blues,Ornette Coleman,['Ornette Coleman'],0.508,0.253,3,-17.518,1,0.471,0.246,0.121,0.579,95.527,0.0487,523760,4,0.579,215,27,1904
200,7dMWiyYYkxNC0mz90Ni9L3,Blues Walk,Lou Donaldson,['Lou Donaldson'],0.651,0.252,5,-16.168,0,0.804,0.0287,0.0943,0.428,121.263,0.0588,403200,4,0.428,202,16,1395
201,1ewQUavRnFAEwPqqwKQ0nF,Bags' Groove,Milt Jackson,['Milt Jackson'],0.5,0.251,0,-12.981,0,0.885,0.00165,0.248,0.697,174.935,0.0474,186067,4,0.697,131,9,665
202,1atkWGZTTHjsiR4jJ8bAeV,Rejuvenation Agenda - Live,Gerald Clayton,['Gerald Clayton'],0.494,0.389,9,-14.222,0,0.829,0.903,0.689,0.181,95.363,0.0345,441333,4,0.181,177,12,1606
203,4N6JkrGD78eLooaTDmwo9s,Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,Freddie Hubbard,['Freddie Hubbard'],0.418,0.227,4,-15.537,0,0.912,0.822,0.0956,0.21,103.586,0.0379,395560,4,0.21,190,15,1389
204,6JAPBVoA5bpYtPnjOztCuh,Blue Waters,Kenny Barron Quintet,['Kenny Barron Quintet'],0.546,0.493,3,-9.899,0,0.784,0.831,0.116,0.312,123.415,0.0338,339707,4,0.312,163,13,1164
205,47zglRNpxJfxadAe3C6xQe,It Never Entered My Mind - Remastered,Miles Davis Quartet,['Miles Davis Quartet'],0.284,0.0811,8,-19.99,1,0.937,0.105,0.0857,0.366,83.836,0.0351,243253,3,0.366,99,13,615
206,4ZUlQw3KS7qiBrgJxSyel0,How Can I Tell You - Live,Charles Lloyd,['Charles Lloyd'],0.385,0.3,3,-12.746,1,0.975,0.374,0.769,0.253,90.703,0.0362,586186,4,0.253,222,25,1782
207,3yPmDN2p5QxPOn1UVwISLv,Peace,Norah Jones,['Norah Jones'],0.601,0.19,8,-15.123,1,0.943,0.106,0.102,0.179,135.401,0.05,315320,4,0.179,176,16,964
208,3hY3MPL9hAITPgVfiVlL5K,Stella By Starlight,Joe Lovano,['Joe Lovano'],0.581,0.163,0,-16.612,0,0.926,0.861,0.116,0.448,88.101,0.0547,347773,4,0.448,125,14,1291
209,7ysmJhXFQtiBQlk6EZ6sks,Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine,['Stanley Turrentine'],0.505,0.159,7,-11.235,0,0.946,0.0127,0.212,0.196,59.385,0.0336,295200,4,0.196,74,13,860
210,3E7QzgM8Je4hyf0kK8tGmD,Nice And Easy - Rudy Van Gelder Edition/Remastered 2006,Johnny Griffin,['Johnny Griffin'],0.624,0.358,5,-9.243,0,0.807,0.389,0.106,0.506,123.665,0.0396,259040,4,0.506,131,10,848
211,0gYVHFAlcb42DZ5cQQh4nj,Blues For Philly Joe - Remastered,Sonny Rollins,['Sonny Rollins'],0.551,0.667,5,-6.915,1,0.501,0.00255,0.308,0.721,95.541,0.0336,404147,4,0.721,156,12,1536
212,6WWkfAJdWLvJcUs9wq33Ou,De-Dah - Remastered,Clifford Brown,['Clifford Brown'],0.501,0.549,3,-8.263,1,0.709,0.000213,0.144,0.773,169.544,0.0541,291107,4,0.773,203,15,1094
213,3QuSHJUfvuOyeKMS32Wckj,April In Paris - 2007 Remaster/Rudy Van Gelder Edition,Thad Jones,['Thad Jones'],0.509,0.224,0,-11.123,1,0.736,0.301,0.327,0.17,112.355,0.0327,403360,4,0.17,188,15,1263
214,2ntBZKDYj8NgS4nS15gnZe,A Foggy Day,Bill Charlap,['Bill Charlap'],0.527,0.0671,2,-22.068,0,0.875,0.68,0.105,0.219,93.963,0.0348,544413,4,0.219,210,27,1660
215,12zuJhwGaqJu8fvgBWqYuy,Jackie Gets Out,Terence Blanchard,"['Terence Blanchard', 'Kenny Barron', 'Carl Allen', 'David Pulphus']",0.382,0.239,6,-12.423,1,0.94,0.755,0.106,0.141,67.643,0.0325,176297,3,0.141,63,9,492
216,3FmL7hAgo3C3iPnDdSiRn9,Unsophisticated,Kandace Springs,"['Kandace Springs', 'Roy Hargrove']",0.478,0.32,8,-10.707,1,0.833,0.000322,0.0977,0.153,65.819,0.0285,207172,4,0.153,55,9,617
217,1s1UN3QMJGyhXQAuMqNcbK,True Blue,Tina Brooks,['Tina Brooks'],0.631,0.514,5,-6.68,0,0.677,0.868,0.106,0.768,118.876,0.029,297680,4,0.768,147,12,1072
218,0tNDiq8LzjMNeSyqpv3RyK,Two For Bleu,Charlie Hunter,['Charlie Hunter'],0.603,0.57,2,-12.545,1,0.265,0.827,0.0813,0.483,116.322,0.0512,339333,4,0.483,165,13,1698
219,7b3ceiH1Cy03cR0GtlqgHV,Tripped Out Slim,Trombone Shorty,['Trombone Shorty'],0.759,0.783,3,-5.601,1,0.132,0.0166,0.0234,0.67,115.761,0.0871,139105,4,0.67,66,7,505
220,0QyvQaZam7ZmVM50Y5Y6QC,Do Like Eddie,John Scofield,['John Scofield'],0.697,0.446,3,-11.925,0,0.395,0.00122,0.152,0.526,98.656,0.0397,490560,4,0.526,202,19,1995
221,5H9ndwyE50LFwZFuZnVe2o,Oblighetto,Jack McDuff,['Jack McDuff'],0.446,0.731,0,-9.752,1,0.081,0.426,0.177,0.283,123.188,0.0439,396040,4,0.283,198,15,1756
222,4okz1TH0GeLw3J51pNRDGd,Wind Parade,Donald Byrd,['Donald Byrd'],0.581,0.683,2,-9.847,0,0.439,0.00734,0.0647,0.607,97.839,0.039,369533,4,0.607,149,12,1434
223,48Fbw0y8ofNfTHmuezhNPm,Colors In The Dark,R+R=NOW,['R+R=NOW'],0.37,0.542,1,-10.366,1,0.223,0.545,0.103,0.142,121.716,0.0387,288564,4,0.142,145,8,1028
224,0sFGeDQs250HkU7D23uFqr,Sway,James Francies,['James Francies'],0.269,0.604,10,-8.945,0,0.79,0.378,0.102,0.335,65.288,0.041,377236,3,0.335,202,16,1346
225,7jPfshwQln5K26tGgteUra,>>>>>>>>>>>Mocean,Kendrick Scott Oracle,['Kendrick Scott Oracle'],0.559,0.522,9,-10.584,1,0.746,0.831,0.134,0.36,128.011,0.0323,351640,4,0.36,189,13,1246
226,6Xo4TipvcDzaAXcL39zZ9Q,Adventures Aboard the Golden Mean (The Wayne Shorter Quartet Live In London),Wayne Shorter,['Wayne Shorter'],0.482,0.362,2,-13.694,1,0.865,0.705,0.947,0.514,168.976,0.0691,270827,4,0.514,189,9,993
227,2VzRmb0GCPDBv6FddHGu7s,Hat And Beard,Eric Dolphy,['Eric Dolphy'],0.465,0.644,8,-7.646,1,0.496,0.179,0.176,0.355,81.896,0.106,504867,4,0.355,225,22,2009
228,65YLG03j69WO4jpnslcjgs,2300 Skiddoo,Herbie Nichols,['Herbie Nichols'],0.588,0.211,8,-18.223,0,0.767,0.0000527,0.0813,0.433,135.701,0.0406,283200,4,0.433,160,13,919
229,5K6jQyCr2sxKMvcBLI6Zfv,New Monastery - Rudy Van Gelder Edition/1999 Remaster,Andrew Hill,['Andrew Hill'],0.472,0.478,6,-9.504,1,0.698,0.0000146,0.13,0.478,140.766,0.044,425067,4,0.478,254,18,1481
230,3KVKimpQ2S6X3IZxKbR8ot,Gangsterism On Canvas,Jason Moran,['Jason Moran'],0.346,0.333,8,-15.558,1,0.724,0.774,0.128,0.228,85.225,0.0343,277000,4,0.228,119,12,958
231,6zU9WvBMEKRcHd7NbjWa1c,Lifewish,Renee Rosnes,['Renee Rosnes'],0.482,0.33,9,-15.059,1,0.776,0.787,0.103,0.381,134.433,0.0358,453893,4,0.381,243,18,1592
232,62QZvTYmdmEZMIIqwa3vHU,Don't Explain - Remastered,Dexter Gordon,['Dexter Gordon'],0.488,0.146,5,-12.949,1,0.926,0.0291,0.105,0.149,114.464,0.0349,366280,4,0.149,171,18,994
233,5LCOngkOEmtgLf0Igfu63k,Lotus Flower - Rudy Van Gelder Edition/2007 Digital Remaster,Kenny Dorham,['Kenny Dorham'],0.442,0.304,3,-9.295,1,0.978,0.904,0.12,0.296,89.624,0.0323,256907,4,0.296,93,11,796
234,2sSXpVDd1DbzZaICG6i0FG,Sunday Mornin' - Digitally Remastered,Grant Green,['Grant Green'],0.477,0.559,10,-9.932,1,0.896,0.641,0.112,0.706,94.022,0.0314,241760,4,0.706,92,10,920
235,0okh476MArSQObZ4jAr0Ji,Jumpin' The Blues - Remastered/Rudy Van Gelder Edition,Jimmy Smith,['Jimmy Smith'],0.61,0.508,0,-11.471,1,0.909,0.835,0.156,0.557,125.491,0.0436,329160,4,0.557,170,16,1384
